Plan: Pipe Bolt-Action Refined .38 Receiver;recipe_mod_PipeBoltAction_Receiver_AmmoConv38-Damage; (Fight For Freedom)
Plan: Pipe Bolt-Action Short Night Vision Scope;recipe_mod_PipeBoltAction_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Pipe Gun .45 Receiver;recipe_mod_PipeGun_Receiver_AmmoConv45; (Fight For Freedom)
Plan: Pipe Gun Automatic .38 Receiver;recipe_mod_PipeGun_Receiver_Automatic-AmmoConversion; (Fight For Freedom)
Plan: Pipe Gun Automatic Mod;Recipe_Weapon_Mod_Ranged_PipeGun_receiver_automatic_base; (Fight For Freedom)
Plan: Pipe Gun Critical .45 Receiver;recipe_mod_PipeGun_Receiver_AmmoConv45-CritDMG; (Fight For Freedom)
Plan: Pipe Gun Hasty .45 Receiver;recipe_mod_PipeGun_Receiver_FastTrigger-AmmoConversion; (Fight For Freedom)
Plan: Pipe Gun Long Night Vision Scope;recipe_mod_PipeGun_SCOPE_longscope_NV_Base; (Fight For Freedom)
Plan: Pipe Gun Medium Night Vision Scope;recipe_mod_PipeGun_SCOPE_mediumscope_NV_Base; (Fight For Freedom)
Plan: Pipe Gun Precise .45 Receiver;recipe_mod_PipeGun_Receiver_AmmoConv45-HipAccuracy; (Fight For Freedom)
Plan: Pipe Gun Refined .45 Receiver;recipe_mod_PipeGun_Receiver_AmmoConv45-Damage; (Fight For Freedom)
Plan: Pipe Gun Short Night Vision Scope;recipe_mod_PipeGun_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Pipe Revolver .38 Receiver;recipe_mod_PipeRevolver_Receiver_AmmoConv38; (Fight For Freedom)
Plan: Pipe Revolver Critical .38 Receiver;recipe_mod_PipeRevolver_Receiver_AmmoConv38-CritDMG; (Fight For Freedom)
Plan: Pipe Revolver Hasty .38 Receiver;recipe_mod_PipeRevolver_Receiver_FastTrigger-AmmoConversion; (Fight For Freedom)
Plan: Pipe Revolver Long NV Scope;recipe_mod_PipeRevolver_SCOPE_longscope_NV_Base; (Fight For Freedom)
Plan: Pipe Revolver Medium NV Scope;recipe_mod_PipeRevolver_SCOPE_mediumscope_NV_Base; (Fight For Freedom)
Plan: Pipe Revolver Precise .38 Receiver;recipe_mod_PipeRevolver_Receiver_AmmoConv38-HipAccuracy; (Fight For Freedom)
Plan: Pipe Revolver Refined .38 Receiver;recipe_mod_PipeRevolver_Receiver_AmmoConv38-Damage; (Fight For Freedom)
Plan: Pipe Revolver Short NV Scope;recipe_mod_PipeRevolver_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Pipe Wrench;Recipe_Weapon_Melee_PipeWrench; (Fight For Freedom)
Plan: Pitchfork;Recipe_Weapon_Melee_Pitchfork; (Fight For Freedom)
Plan: Pitchfork Flamer;recipe_mod_melee_Pitchfork_Flamer; (Fight For Freedom)
Plan: Pittsburgh Industrial Floodlight Kit;Recipe_XPD_Workshop_Floodlight_Pitt; (Fight For Freedom)
Plan: Pittsburgh Street Kit;Recipe_XPD_Workshop_StreetKit_Pitt; (Fight For Freedom)
Plan: Plasma Caster;W05_Recipe_Weapon_Ranged_PlasmaCaster_GoldVendor; (Fight For Freedom)
Plan: Plasma Caster Aligned Sniper Barrel;W05_recipe_mod_PlasmaCaster_Barrel_Sniper_Recoil-HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Plasma Caster Calibrated Capacitor;W05_recipe_mod_PlasmaCaster_Receiver_CritDMG_GoldVendor; (Fight For Freedom)
Plan: Plasma Caster Pulse Capacitor;W05_recipe_mod_PlasmaCaster_Receiver_Pulse_GoldVendor; (Fight For Freedom)
Plan: Plasma Caster True Capacitor;W05_recipe_mod_PlasmaCaster_Receiver_HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Plasma Caster True Long Barrel;W05_recipe_mod_PlasmaCaster_Barrel_Long_HipAccuracy_GoldVendor; (Fight For Freedom)
Plan: Plasma Crossbow Frame;recipe_mod_Crossbow_receiver_Plasma; (Fight For Freedom)
Plan: Plasma Cutter;Recipe_Weapon_Melee_PlasmaSword; (Fight For Freedom)
Plan: Plasma Cutter Cryo Blade;Recipe_mod_Melee_PlasmaSword_Cryo_GoldVendor; (Fight For Freedom)
Plan: Plasma Cutter Flaming Blade;Recipe_mod_Melee_PlasmaSword_Fire_GoldVendor; (Fight For Freedom)
Plan: Plasma Cutter Shock Blade;Recipe_mod_Melee_PlasmaSword_Shock_GoldVendor; (Fight For Freedom)
Plan: Plasma Grenade;Recipe_Tinkers_GrenadePlasma; (Fight For Freedom)
Plan: Plasma Gun;Recipe_Weapon_Ranged_PlasmaGun; (Fight For Freedom)
Plan: Plasma Gun Aligned Automatic Barrel;recipe_mod_PlasmaGun_Barrel_Spin_Recoil-HipAccuracy; (Fight For Freedom)
Plan: Plasma Gun Calibrated Beta Wave Tuner;recipe_mod_PlasmaGun_Receiver_Burning-CritDMG; (Fight For Freedom)
Plan: Plasma Gun Long NV Scope;recipe_mod_PlasmaGun_SCOPE_Longscope_NV_Base; (Fight For Freedom)
Plan: Plasma Gun Medium NV Scope;recipe_mod_PlasmaGun_SCOPE_MediumScope_NV_Base; (Fight For Freedom)
Plan: Plasma Gun Refined Beta Wave Tuner;recipe_mod_PlasmaGun_Receiver_Burning-HipAccuracy; (Fight For Freedom)
Plan: Plasma Gun Short NV Scope;recipe_mod_PlasmaGun_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Plasma Gun Stabilized Flamer Barrel;recipe_mod_PlasmaGun_Barrel_Flamer_Recoil; (Fight For Freedom)
Plan: Plasma Gun Stabilized Splitter;recipe_mod_PlasmaGun_Barrel_Shotgun_Recoil; (Fight For Freedom)
Plan: Plasma Gun True Flamer Barrel;recipe_mod_PlasmaGun_Barrel_Flamer_HipAccuracy; (Fight For Freedom)
Plan: Plasma Gun True Splitter;recipe_mod_PlasmaGun_Barrel_Shotgun_HipAccuracy; (Fight For Freedom)
Plan: Plasma Mine;Recipe_Tinkers_MinePlasma; (Fight For Freedom)
Plan: Plastic Fruit Bowl;Recipe_Workshop_FloorDecor_PlasticFruitBowl; (Fight For Freedom)
Plan: Plastic Fruit Wreath;Recipe_Workshop_WallDecor_PlasticFruitWreath; (Fight For Freedom)
Plan: Pocketed Combat Armor Chest;recipe_mod_armor_Combat_Lining_Torso_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Combat Armor Limbs;recipe_mod_armor_Combat_Lining_Limb_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Leather Armor Chest;recipe_mod_armor_Leather_Lining_Torso_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Leather Armor Limbs;recipe_mod_armor_Leather_Lining_Limb_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Marine Armor Chest;recipe_DLC03_mod_armor_Marine_Lining_Torso_ImprovedCarryCapacity2; (Fight For Freedom)
Plan: Pocketed Metal Armor Chest;recipe_mod_armor_Metal_Lining_Torso_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Metal Armor Limbs;recipe_mod_armor_Metal_Lining_Limb_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Raider Armor Chest;recipe_mod_armor_RaiderMod_Lining_Torso_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Raider Armor Limbs;recipe_mod_armor_RaiderMod_Lining_Limb_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Robot Armor Chest;recipe_mod_armor_Robot_Lining_Torso_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Robot Armor Limbs;recipe_mod_armor_Robot_Lining_Limb_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Trapper Armor Chest;recipe_mod_armor_Trapper_Lining_Torso_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Pocketed Trapper Armor Limbs;recipe_mod_armor_Trapper_Lining_Limb_ImprovedCarryCapacity; (Fight For Freedom)
Plan: Poisoned Crossbow Frame;recipe_mod_Crossbow_receiver_Poison; (Fight For Freedom)
Plan: Poisoned Electro Enforcer;Recipe_mod_melee_ElectroEnforcer_Poisoned; (Fight For Freedom)
Plan: Poisoned Sheepsquatch Club;recipe_mod_melee_SheepsquatchClub_Poison; (Fight For Freedom)
Plan: Poisoned Sheepsquatch Staff;recipe_mod_melee_SheepsquatchStaff_Poison; (Fight For Freedom)
Plan: Poker Set;E09D_Recipe_Workshop_PokerSet; (Fight For Freedom)
Plan: Pole Hook;Recipe_Weapon_Melee_PoleHook; (Fight For Freedom)
Plan: Poodle Sleeping Bag;Recipe_Workshop_Bed_Poodle_SleepingBag; (Fight For Freedom)
Plan: Pool Cue;Recipe_Weapon_Melee_PoolCue; (Fight For Freedom)
Plan: Pool Table;Recipe_Workshop_Tables_PoolTable01; (Fight For Freedom)
Plan: Popcorn Machine;SCORE_Recipe_workshop_CAMP_Utility_PopcornMachine_GoldVendor; (Fight For Freedom)
Plan: Portable Toilet;Recipe_Workshop_MiscStructures_PortaPotty; (Fight For Freedom)
Plan: Postcard Collage Poster;Recipe_Workshop_WallDecor_Posters_Bucketlist_Postcards; (Fight For Freedom)
Plan: Potted Plants;Recipe_Workshop_FloorDecor_Misc_PottedPlants; (Fight For Freedom)
Plan: Power Armor Stations;Recipe_Workshop_Crafting_CraftingPowerArmor; (Fight For Freedom)
Plan: Power Fist;Recipe_Weapon_Melee_Powerfist; (Fight For Freedom)
Plan: Powered Gates;Recipe_Workshop_Walls_PoweredGates; (Fight For Freedom)
Plan: Powerfist Heating Coil;recipe_mod_melee_Powerfist_Heated; (Fight For Freedom)
Plan: Practice Jack O'Lantern;Recipe_Workshop_FloorDecor_PumpkinCarved09; (Fight For Freedom)
Plan: Pretty Floral Bouquet;CUT_Recipe_Weapon_Melee_P01E_HeartBouquet; (Fight For Freedom)
Plan: Prime .44 Receiver;recipe_mod_44_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime 10mm Receiver;recipe_mod_10mm_receiver_SemiAuto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime 10mm Submachine Gun Receiver;recipe_mod_10mmsmg_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime 50 Cal Machine Gun Receiver;recipe_mod_50CalMachineGun_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Assault Rifle Receiver;recipe_mod_assaultrifle_receiver_SemiAuto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Automatic 10mm Receiver;recipe_mod_10mm_receiver_Auto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Automatic Assault Rifle Receiver;recipe_mod_assaultrifle_receiver_Auto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Automatic Combat  Rifle Receiver;recipe_mod_CombatRifle_Receiver_Auto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Automatic Handmade Rifle Receiver;recipe_mod_HandMadeGun_receiver_Auto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Automatic Pipe Gun Receiver;recipe_mod_PipeGun_receiver_Auto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Automatic Radium Rifle Receiver;recipe_mod_RadiumRifle_receiver_Auto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Combat  Rifle Receiver;recipe_mod_CombatRifle_Receiver_SemiAuto_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Combat Shotgun Receiver;recipe_mod_CombatShotgun_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Crossbow Receiver;recipe_mod_Crossbow_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Double-Barrel Shotgun Receiver;recipe_mod_DoubleBarrelShotgun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Enclave Plasma Gun Receiver;recipe_mod_Enclave_PlasmaGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Gatling Gun Receiver;recipe_mod_GatlingGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Gatling Laser Receiver;recipe_mod_GatlingLaser_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Gatling Plasma Receiver;recipe_mod_GatlingPlasma_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Gauss Minigun Capacitor;W05_recipe_mod_GaussMiniGun_Tesla_AntiScorchBeast_GoldVendor; (Fight For Freedom)
Plan: Prime Gauss Pistol Receiver;W05_recipe_mod_GaussPistol_receiver_AntiScorchBeast_GoldVendor; (Fight For Freedom)
Plan: Prime Gauss Rifle Capacitors;recipe_mod_GaussRifle_Magazine_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Gauss Shotgun Receiver;W05_recipe_mod_GaussShotgun_receiver_AntiScorchBeast_GoldVendor; (Fight For Freedom)
Plan: Prime Handmade Rifle Receiver;recipe_mod_HandMadeGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Hunting Rifle Receiver;recipe_mod_HuntingRifle_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Laser Gun Receiver;recipe_mod_LaserGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Lever Gun Receiver;recipe_mod_LeverGun_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Light Machine Gun Receiver;recipe_mod_MG42_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Minigun Barrel;recipe_mod_Minigun_Barrel_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Pipe Bolt-Action Receiver;recipe_mod_PipeBoltAction_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Pipe Gun Receiver;recipe_mod_PipeGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Pipe Revolver Receiver;recipe_mod_PipeRevolver_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Plasma Caster Capacitor;W05_recipe_mod_PlasmaCaster_Receiver_AntiScorchBeast_GoldVendor; (Fight For Freedom)
Plan: Prime Plasma Gun Capacitor;recipe_mod_PlasmaGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Pump Action Shotgun Receiver;recipe_mod_PumpActionShotgun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Radium Rifle Receiver;recipe_mod_RadiumRifle_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Railway Rifle Receiver;recipe_mod_RailwayRifle_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Single Action Revolver Receiver;recipe_mod_SingleActionRevolver_Receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Submachine Gun Receiver;recipe_mod_SubMachineGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Ultracite Gatling Laser Receiver;recipe_mod_Ultracite_GatlingLaser_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Ultracite Laser Gun Receiver;recipe_mod_UltraciteLaserGun_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Prime Western Revolver Receiver;recipe_mod_DLC04_Revolver_receiver_AntiScorchBeast; (Fight For Freedom)
Plan: Princess Castle Pink Sleeping Bag;Recipe_Workshop_Bed_PrincessCastlePink_SleepingBag; (Fight For Freedom)
Plan: ProSnap Deluxe 105mm Lens;Recipe_Mod_Camera_SnapMatic_Lens_105mm; (Fight For Freedom)
Plan: ProSnap Deluxe 200mm Lens;Recipe_Mod_Camera_SnapMatic_Lens_200mm; (Fight For Freedom)
Plan: ProSnap Deluxe Night-Vision Lens;P01C_Tadpole_Recipe_Mod_Camera_SnapMatic_Lens_NightVision; (Fight For Freedom)
Plan: ProSnap Deluxe Targeting Lens;Recipe_Mod_Camera_SnapMatic_Lens_Targeting; (Fight For Freedom)
Plan: Protective Lining BoS Underarmor;recipe_mod_armor_UnderArmor_BOS_Mk4; (Fight For Freedom)
Plan: Protective Lining Casual Underarmor;recipe_mod_armor_UnderArmor_Casual_Mk4; (Fight For Freedom)
Plan: Protective Lining Marine Underarmor;recipe_mod_armor_UnderArmor_Marine_Mk4; (Fight For Freedom)
Plan: Protective Lining Operative Underarmor;recipe_mod_armor_UnderArmor_Enclave_Mk4; (Fight For Freedom)
Plan: Protective Lining Raider Underarmor;recipe_mod_armor_UnderArmor_Raider_Mk4; (Fight For Freedom)
Plan: Protective Lining Secret Service Underarmor;recipe_mod_armor_UnderArmor_SecretService_Mk4; (Fight For Freedom)
Plan: Pulowski Preservation Shelter;POST_Recipe_Workshop_MiscStructures_PulowskiShelter; (Fight For Freedom)
Plan: Pulse Grenade;Recipe_Tinkers_GrenadePulse; (Fight For Freedom)
Plan: Pulse Mine;Recipe_Tinkers_MinePulse; (Fight For Freedom)
Plan: Pump-Action Shotgun;Recipe_Weapon_Ranged_PumpActionShotgun; (Fight For Freedom)
Plan: Pumpkin Rack;Recipe_Workshop_FloorDecor_PumpkinRack02; (Fight For Freedom)
Plan: Puncturing Pole Hook;recipe_DLC03_mod_melee_polehook_Multihook; (Fight For Freedom)
Plan: Punty Pig Plushie;Recipe_Workshop_FloorDecor_Plushie_Punty; (Fight For Freedom)
Plan: Radiation Emitter;Recipe_Workshop_Trap_Radiation; (Fight For Freedom)
Plan: Radiation Glove Box;SCORE_Recipe_workshop_CAMP_Utility_Glovebox_GoldVendor; (Fight For Freedom)
Plan: Radioactive Barrel;Recipe_Workshop_FloorDecor_E05_RadioactiveBarrel; (Fight For Freedom)
Plan: Radium Rifle;Recipe_Weapon_Ranged_RadiumRifle; (Fight For Freedom)
Plan: Radium Rifle Long NV Scope;recipe_mod_RadiumRifle_SCOPE_Longscope_NV_Base; (Fight For Freedom)
Plan: Radium Rifle Medium NV Scope;recipe_mod_RadiumRifle_SCOPE_MediumScope_NV_Base; (Fight For Freedom)
Plan: Radium Rifle Short NV Scope;recipe_mod_RadiumRifle_SCOPE_shortscope_NV_Base; (Fight For Freedom)
Plan: Radstag Field Dressing Station;SCORE_Recipe_workshop_CAMP_Utility_Ragstag_FieldDressingStation_GoldVendor; (Fight For Freedom)
Plan: Radstag Hunting Knife;recipe_mod_melee_Knife_Dagger_Radstag; (Fight For Freedom)
Plan: Raider Blood Cleanser;recipe_mod_PowerArmor_Raider_Torso_Misc_Cleanser; (Fight For Freedom)
Plan: Raider Calibrated Shocks;recipe_mod_PowerArmor_Raider_Leg_Misc_Carry; (Fight For Freedom)
Plan: Raider Cooling Vent;recipe_mod_PowerArmor_Raider_Leg_Misc_ExplVent; (Fight For Freedom)
Plan: Raider Core Assembly;recipe_mod_PowerArmor_Raider_Torso_Misc_BatRegen; (Fight For Freedom)
Plan: Raider Emergency Protocols;recipe_mod_PowerArmor_Raider_Torso_Misc_Emergency; (Fight For Freedom)
Plan: Raider Headlamp;POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp; (Fight For Freedom)
Plan: Raider Headlamp Blue;POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp_Blue; (Fight For Freedom)
Plan: Raider Headlamp Bright;POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp_Bright; (Fight For Freedom)
Plan: Raider Headlamp Purple;POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp_Purple; (Fight For Freedom)
Plan: Raider Headlamp Red Tactical;POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp_RedTactical; (Fight For Freedom)
Plan: Raider Headlamp Vault Boy;POST_recipe_mod_PowerArmor_Raider_Helmet_Headlamp_VaultBoy; (Fight For Freedom)
Plan: Raider Hydraulic Bracers;recipe_mod_PowerArmor_Raider_Arm_Misc_Unarmed; (Fight For Freedom)
Plan: Raider Internal Database;recipe_mod_PowerArmor_Raider_Helmet_Misc_Int; (Fight For Freedom)
Plan: Raider Jet Pack;recipe_mod_PowerArmor_Raider_Torso_Misc_JetPack; (Fight For Freedom)
Plan: Raider Kinetic Dynamo;recipe_mod_PowerArmor_Raider_Torso_Misc_Kinetic; (Fight For Freedom)
Plan: Raider Kinetic Servos;recipe_mod_PowerArmor_Raider_Leg_Misc_APRegen; (Fight For Freedom)
Plan: Raider Leathers;recipe_Armor_Raider_Underarmor_RaiderLeathers; (Fight For Freedom)
Plan: Raider Medic Pump;recipe_mod_PowerArmor_Raider_Torso_Misc_MedicPump; (Fight For Freedom)
Plan: Raider Motion-Assist Servos;recipe_mod_PowerArmor_Raider_Torso_Misc_Str; (Fight For Freedom)
Plan: Raider Optimized Bracers;recipe_mod_PowerArmor_Raider_Arm_Misc_Optimized; (Fight For Freedom)
Plan: Raider Optimized Servos;recipe_mod_PowerArmor_Raider_Leg_Misc_OptimizedServos; (Fight For Freedom)
Plan: Raider Overdrive Servos;recipe_mod_PowerArmor_Raider_Leg_Misc_SprintBoost; (Fight For Freedom)
Plan: Raider Power Chest Piece;recipe_Armor_PowerArmor_Raider_Torso; (Fight For Freedom)
Plan: Raider Power Helm;recipe_Armor_PowerArmor_Raider_Helmet; (Fight For Freedom)
Plan: Raider Power Left Arm;recipe_Armor_PowerArmor_Raider_ArmLeft; (Fight For Freedom)
Plan: Raider Power Left Leg;recipe_Armor_PowerArmor_Raider_LegLeft; (Fight For Freedom)
Plan: Raider Power Right Arm;recipe_Armor_PowerArmor_Raider_ArmRight; (Fight For Freedom)
Plan: Raider Power Right Leg;recipe_Armor_PowerArmor_Raider_LegRight; (Fight For Freedom)
Plan: Raider Reactive Plates;recipe_mod_PowerArmor_Raider_Torso_Misc_Reactive; (Fight For Freedom)
Plan: Raider Rusty Knuckles;recipe_mod_PowerArmor_Raider_Arm_Misc_Bleed; (Fight For Freedom)
Plan: Raider Sensor Array;recipe_mod_PowerArmor_Raider_Helmet_Misc_Sensor; (Fight For Freedom)
Plan: Raider Targeting HUD;recipe_mod_PowerArmor_Raider_Helmet_Misc_DetectLife; (Fight For Freedom)
Plan: Raider Tesla Coils;recipe_mod_PowerArmor_Raider_Torso_Misc_Tesla; (Fight For Freedom)
Plan: Raider Welded Rebar;recipe_mod_PowerArmor_Raider_Torso_Misc_DMGShield; (Fight For Freedom)
Plan: Railway Rifle;Recipe_Weapon_Ranged_RailwayRifle; (Fight For Freedom)
Plan: Railway Rifle Automatic Piston Receiver;recipe_mod_RailwayRifle_Receiver_Automatic1; (Fight For Freedom)
Plan: Railway Rifle Long NV Scope;recipe_mod_RailwayRifle_Scope_ScopeLong_NV; (Fight For Freedom)
Plan: Railway Rifle Medium NV Scope;recipe_mod_RailwayRifle_Scope_ScopeMedium_NV; (Fight For Freedom)
Plan: Railway Rifle Short NV Scope;recipe_mod_RailwayRifle_Scope_ScopeShort_NV; (Fight For Freedom)
Plan: Rat-tat-tat;zzz_Moon_Ambush_Recipe_Weapon_Ranged_Paint_EldersMark; (Fight For Freedom)
Plan: Raw Cement Barricade;Recipe_Workshop_RawCement_Barricade_Spikes; (Fight For Freedom)
Plan: Red Backpack Material;zzz_Recipe_Backpack_Material_Red; (Fight For Freedom)
Plan: Red Rocket Collectron;SCORE_Recipe_workshop_CAMP_Utility_Collectron_RedRocket_GoldVendor; (Fight For Freedom)
Plan: Red Rocket Gas Pump Wall Light;Recipe_Workshop_Lights_RedRocketGasPumpWallLight; (Fight For Freedom)
Plan: Red Rocket Gas Station Lamp;Recipe_Workshop_Lights_RedRocketGasStationLamp; (Fight For Freedom)
Plan: Red Truck Ceiling Light;Recipe_Workshop_Ceiling_Light_Truck; (Fight For Freedom)
Plan: Replica Grognak's Axe;Recipe_Weapon_Melee_GrognaksAxe; (Fight For Freedom)
Plan: Resistant Lining BoS Underarmor;recipe_mod_armor_UnderArmor_BOS_Mk3; (Fight For Freedom)
Plan: Resistant Lining Casual Underarmor;recipe_mod_armor_UnderArmor_Casual_Mk3; (Fight For Freedom)
Plan: Resistant Lining Marine Underarmor;recipe_mod_armor_UnderArmor_Marine_Mk3; (Fight For Freedom)
Plan: Resistant Lining Operative Underarmor;recipe_mod_armor_UnderArmor_Enclave_Mk3; (Fight For Freedom)
Plan: Resistant Lining Raider Underarmor;recipe_mod_armor_UnderArmor_Raider_Mk3; (Fight For Freedom)
Plan: Resistant Lining Secret Service Underarmor;recipe_mod_armor_UnderArmor_SecretService_Mk3; (Fight For Freedom)
Plan: Resort Bench;Recipe_Workshop_Benches_Wood_Whitesprings; (Fight For Freedom)
Plan: Resort Chairs;Recipe_Workshop_Chairs_Chairs_Metal_Whitespring; (Fight For Freedom)
Plan: Resort Cloth Chairs;Recipe_Workshop_Chairs_Chairs_Padded_Whitespring; (Fight For Freedom)
Plan: Resort Couches;Recipe_Workshop_Couches_Whitespring; (Fight For Freedom)
Plan: Resort Lamps;Recipe_Workshop_Lights_Whitespring_Lamps; (Fight For Freedom)
Plan: Resort Mirror;Recipe_Workshop_WallDecor_Whitespring_Mirror; (Fight For Freedom)
Plan: Resort Paintings;Recipe_Workshop_WallDecor_WallPaintings_Whitespring; (Fight For Freedom)
Plan: Resort Planters;Recipe_Workshop_FloorDecor_Whitespring_Planters; (Fight For Freedom)
Plan: Resort Sign;Recipe_Workshop_WallDecor_SignsMetal_Whitespring; (Fight For Freedom)
Plan: Resort Tables;Recipe_Workshop_Tables_Whitespring_Tables; (Fight For Freedom)
Plan: Resort Trashcan;Recipe_Workshop_Containers_Whitespring_Trashcan; (Fight For Freedom)
Plan: Resort Vases;Recipe_Workshop_FloorDecor_Whitespring_Vases; (Fight For Freedom)
Plan: Responders' Padded Jacket;Recipe_XPD_Clothes_RuckersOutfit; (Fight For Freedom)
Plan: Revolutionary War Sword;Recipe_Weapon_Melee_RevolutionarySword; (Fight For Freedom)
Plan: Revolver;Recipe_Weapon_Ranged_Revolver; (Fight For Freedom)
Plan: Ring of Fire Pit;Recipe_Workshop_FloorDecor_RingOfFirePit_Survivors2020_NW; (Fight For Freedom)
Plan: Ripper;Recipe_Weapon_Melee_Ripper; (Fight For Freedom)
Plan: Ripper Extended Blade;recipe_mod_melee_Ripper_BladesLarge; (Fight For Freedom)
Plan: Road Leathers;recipe_Armor_Raider_Underarmor_RoadLeathers; (Fight For Freedom)
Plan: Robot Beer Steins Display Case;Recipe_Workshop_Displays_BeerSteins_Robot; (Fight For Freedom)
Plan: Rolling Pin;Recipe_Weapon_Melee_RollingPin; (Fight For Freedom)
Plan: Rug;Recipe_Workshop_FloorDecor_Rugs_Rug01; (Fight For Freedom)
Plan: Rug Set 2;Recipe_Workshop_FloorDecor_Rugs_Rugs02; (Fight For Freedom)
Plan: Rust Eagle Banner;Recipe_Workshop_WallDecor_RustEagleBanner; (Fight For Freedom)
Plan: Rustic Tables;Recipe_Workshop_Tables_Primitive_LivingRoom; (Fight For Freedom)
Plan: Safari Crocolossus Backpack;Recipe_Backpack_Standard_Material_Safari_Crocolossus; (Fight For Freedom)
Plan: Safari Gorilla Backpack;Recipe_Backpack_Standard_Material_Safari_Gorilla; (Fight For Freedom)
Plan: Safe;Recipe_Workshop_Container_Prewar_Safe; (Fight For Freedom)
Plan: Safety Posters;Recipe_Workshop_WallDecor_Posters_VaultSafety; (Fight For Freedom)
Plan: Salty Tenderizer Mod;recipe_mod_melee_MeatTenderizer_Salted; (Fight For Freedom)
Plan: Sam Nguyen;SCORE_Recipe_workshop_CAMP_Ally_Sam_GoldVendor; (Fight For Freedom)
Plan: Santa Crash;Recipe_Workshop_WallDecor_SantaCrash; (Fight For Freedom)
Plan: Scanning Module;BoSR02_Recipe_ScanningModule; (Fight For Freedom)
Plan: Scarecrows;Recipe_Workshop_FloorDecor_Statues_Scarecrows; (Fight For Freedom)
Plan: Scavenged Solar Panel;Recipe_Workshop_Power_Generator_SolarPanels; (Fight For Freedom)
Plan: Scavenging Station;Recipe_Workshop_Resources_ScavengingStation; (Fight For Freedom)
Plan: Science Chalkboards;Recipe_Workshop_WallDecor_ScienceChalkboards; (Fight For Freedom)
